CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Country,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster
27183.0,1290,2,67,4397.76,2198.88,2,179.0,2,12,5,2198.88,2124.0356335993984,3003.8399999999997,2
27212.0,1044,3,74,3308.17,1102.7233333333334,3,361.5,1,3,0,1102.7233333333334,1029.3150682047424,1018.2349999999999,0
27215.0,707,2,84,4547.3099999999995,2273.6549999999997,2,964.0,4,7,4,2273.6549999999997,667.8552837628826,944.4900000000002,2
27221.0,87,2,62,4951.54,2475.77,2,261.0,1,5,0,2475.77,2280.2638058347543,3224.7799999999997,2
27260.0,71,2,19,1129.8400000000001,564.9200000000001,2,284.0,3,4,5,564.9200000000001,438.1233616231849,-619.6,1
27264.0,740,2,45,1459.29,729.645,2,223.0,0,0,0,729.645,818.6387337831017,1157.73,1
27265.0,575,2,59,3578.85,1789.425,2,1316.0,3,11,3,1789.425,1470.3931961383662,2079.45,2
27292.0,1386,2,35,1172.5600000000002,586.2800000000001,2,203.0,4,12,2,586.2800000000001,346.2560486114287,-489.6800000000001,1
27313.0,1052,2,36,1435.05,717.525,2,379.0,1,0,1,717.525,404.17516505841866,571.5899999999999,1
27315.0,891,2,39,1416.17,708.085,2,746.0,2,13,0,708.085,778.0508045429939,1100.33,1
27335.0,157,2,46,888.07,444.035,2,1633.0,1,3,0,444.035,479.3689001697962,677.9300000000001,1
27348.0,216,2,46,3245.1800000000003,1622.5900000000001,2,230.0,5,10,0,1622.5900000000001,1030.5798493081456,1457.46,2
27364.0,471,2,29,1904.3700000000001,952.1850000000001,2,1063.0,2,14,4,952.1850000000001,1086.3069347334574,1536.27,1
27376.0,8,2,37,2935.86,1467.93,2,40.0,3,3,1,1467.93,2063.012318383,2917.54,2
27381.0,139,2,72,2853.12,1426.56,2,1732.0,2,2,1,1426.56,213.15026812087294,-301.44000000000005,2
27395.0,1492,2,31,1310.51,655.255,2,401.0,1,15,0,655.255,908.2715893663085,-1284.49,1
27396.0,668,2,93,1142.12,571.06,2,893.0,1,7,6,571.06,352.959420897077,-499.15999999999997,1
27397.0,380,3,75,3611.52,1203.84,3,699.5,2,12,2,1203.84,1192.0419947300513,947.93,0
27442.0,1040,2,40,2755.99,1377.995,2,927.0,0,1,4,1377.995,1921.032347788553,2716.75,2
27463.0,245,2,47,1759.4,879.7,2,914.0,0,0,5,879.7,640.1861954150528,905.3600000000001,1
27469.0,1090,2,37,2876.5499999999997,1438.2749999999999,2,593.0,1,2,0,1438.2749999999999,1577.6895791156128,-2231.1899999999996,2
27474.0,40,3,97,6683.8,2227.9333333333334,3,335.5,0,6,0,2227.9333333333334,1578.5511100161864,-556.5799999999999,0
27478.0,1051,2,12,67.28,33.64,2,176.0,2,9,2,33.64,31.140982643455555,-44.04,1
27493.0,845,2,38,3514.4800000000005,1757.2400000000002,2,1109.0,3,7,0,1757.2400000000002,197.55149252789747,279.3799999999999,2
27509.0,995,2,31,1823.03,911.515,2,740.0,3,3,6,911.515,92.0158054358055,130.1300000000001,1
27515.0,1594,2,53,1019.33,509.665,2,159.0,1,1,0,509.665,213.03005996807124,-301.2700000000001,1
27532.0,1288,2,14,365.1,182.55,2,635.0,4,10,3,182.55,88.11964707146755,124.62000000000002,1
27556.0,346,2,48,4180.38,2090.19,2,91.0,1,12,0,2090.19,2885.5047841235682,-4080.7200000000003,2
27560.0,38,3,87,4528.84,1509.6133333333335,3,836.0,1,5,2,1509.6133333333335,844.3938882614757,-489.80000000000007,0
27571.0,368,2,55,4728.79,2364.395,2,1590.0,0,18,0,2364.395,1179.8713040200614,1668.5900000000001,2
27573.0,1108,2,84,368.68,184.34,2,675.0,2,8,0,184.34,99.36264489233366,-140.51999999999998,1
27602.0,651,2,29,700.96,350.48,2,901.0,4,18,0,350.48,171.34611521712418,242.32,1
27608.0,398,2,55,2363.6800000000003,1181.8400000000001,2,558.0,0,10,5,1181.8400000000001,1284.9544427721942,1817.2,1
27613.0,397,2,54,2708.16,1354.08,2,1536.0,3,7,2,1354.08,56.34226832494407,-79.68000000000006,1
27622.0,672,2,43,3288.16,1644.08,2,1110.0,0,9,3,1644.08,2110.8551631980818,-2985.2,2
27629.0,230,3,120,5026.59,1675.53,3,433.5,2,5,0,1675.53,866.5130748580774,802.89,0
27646.0,649,2,14,138.67,69.335,2,306.0,1,9,3,69.335,20.654589078459058,29.21,1
27650.0,574,3,59,3177.59,1059.1966666666667,3,330.5,1,15,0,1059.1966666666667,857.5597221379588,-465.07499999999993,0
27662.0,622,2,44,1128.88,564.44,2,245.0,5,20,0,564.44,374.31404568891077,529.36,1
27676.0,501,2,43,2168.13,1084.065,2,1404.0,0,3,0,1084.065,1309.087997214091,1851.33,1
27677.0,94,2,26,1848.1599999999999,924.0799999999999,2,1895.0,1,13,2,924.0799999999999,742.8581000433394,1050.56,1
27679.0,472,2,36,1579.62,789.81,2,467.0,1,8,2,789.81,133.94016649235576,-189.41999999999996,1
27698.0,886,2,72,3089.16,1544.58,2,1109.0,0,5,0,1544.58,1080.7702886367667,-1528.4399999999998,2
27703.0,630,2,48,2735.3,1367.65,2,450.0,2,7,3,1367.65,731.6433864937209,-1034.7,1
27716.0,1371,2,41,2677.5,1338.75,2,312.0,1,0,5,1338.75,1367.6152254929018,1934.1000000000001,2
27724.0,1200,2,70,4860.1,2430.05,2,219.0,1,16,3,2430.05,838.1902362829096,-1185.3799999999997,2
27738.0,1127,2,8,296.88,148.44,2,558.0,4,10,3,148.44,157.37368522087803,-222.56000000000003,1
27740.0,308,3,76,4082.69,1360.8966666666668,3,417.0,1,1,0,1360.8966666666668,1032.0900683725881,-970.7800000000001,0
27751.0,472,2,13,459.07000000000005,229.53500000000003,2,1431.0,1,5,0,229.53500000000003,279.3708181789931,-395.09000000000003,1
27761.0,674,2,67,2089.68,1044.84,2,535.0,2,17,0,1044.84,783.4177450121997,-1107.92,1
27790.0,520,2,28,2422.64,1211.32,2,499.0,0,5,6,1211.32,753.0970062349206,-1065.04,1
27812.0,1924,2,45,2111.3999999999996,1055.6999999999998,2,16.0,3,17,0,2111.3999999999996,0.0,0.0,1
27822.0,1704,2,67,4285.969999999999,2142.9849999999997,2,99.0,0,13,6,2142.9849999999997,227.0732006424356,-321.12999999999965,2
27833.0,335,3,18,975.87,325.29,3,798.0,5,10,3,325.29,284.71597478891135,272.1,0
27845.0,1202,2,47,1527.0700000000002,763.5350000000001,2,361.0,2,7,0,763.5350000000001,842.7510750215629,1191.83,1
27859.0,343,2,63,4852.58,2426.29,2,720.0,4,3,5,2426.29,903.3854815083093,-1277.58,2
27871.0,191,2,89,5112.26,2556.13,2,1533.0,2,6,4,2556.13,1516.4187765257986,2144.54,2
27875.0,509,2,46,3523.0,1761.5,2,996.0,4,11,0,1761.5,1309.4769059437435,-1851.88,2
27902.0,996,2,23,1337.19,668.595,2,1066.0,0,13,2,668.595,296.9212084880431,419.90999999999997,1
27913.0,926,3,73,3636.23,1212.0766666666666,3,516.0,1,21,0,1212.0766666666666,247.69487768892856,149.41499999999996,0
27918.0,678,2,57,2649.64,1324.82,2,219.0,3,10,6,1324.82,1388.2203170966777,1963.24,2
27952.0,1348,2,67,832.4499999999999,416.22499999999997,2,233.0,0,3,0,416.22499999999997,335.43024379146254,-474.37,1
27956.0,513,3,36,464.78,154.92666666666665,3,691.5,5,11,0,154.92666666666665,105.8283233984803,87.3,0
27969.0,888,3,102,5696.83,1898.9433333333334,3,341.5,1,1,6,1898.9433333333334,1711.2431627426106,-691.8050000000001,0
27973.0,327,2,49,4488.4400000000005,2244.2200000000003,2,879.0,2,8,5,2244.2200000000003,206.05091603775986,291.4000000000001,2
27987.0,831,3,70,3702.17,1234.0566666666666,3,151.0,4,14,0,1234.0566666666666,273.8918484243978,263.5849999999999,0
27989.0,1419,3,50,2969.17,989.7233333333334,3,58.0,2,21,0,989.7233333333334,494.0434774727152,-280.2,0
27990.0,1542,2,42,896.7800000000001,448.39000000000004,2,74.0,2,11,0,448.39000000000004,374.1019136545549,-529.0600000000002,1
27991.0,768,2,50,3610.93,1805.465,2,31.0,3,12,3,1805.465,461.6063778263901,-652.81,2
28003.0,1130,2,6,194.9,97.45,2,483.0,1,11,4,97.45,6.5760930650349,-9.300000000000011,1
28018.0,870,2,54,3722.46,1861.23,2,1028.0,2,10,0,1861.23,2451.609921051879,-3467.1000000000004,2
28021.0,971,2,74,4532.87,2266.435,2,967.0,5,13,3,2266.435,781.4873434995604,-1105.1899999999998,2
28032.0,444,2,21,1178.37,589.185,2,1581.0,1,11,0,589.185,675.0253465241138,954.63,1
28050.0,278,3,96,2761.52,920.5066666666667,3,228.5,3,10,4,920.5066666666667,1349.9927800300761,7.5,0
28055.0,297,2,54,4203.5599999999995,2101.7799999999997,2,1380.0,0,5,3,2101.7799999999997,331.5906539696198,468.94000000000005,2
28063.0,219,2,59,960.54,480.27,2,663.0,2,5,0,480.27,12.77034846822901,18.059999999999945,1
28073.0,43,2,40,1651.89,825.945,2,208.0,3,5,0,825.945,27.131687194127913,-38.37000000000012,1
28074.0,31,2,60,4036.75,2018.375,2,1815.0,1,9,0,2018.375,1922.093007960333,2718.25,2
28086.0,1590,3,68,3722.7200000000003,1240.9066666666668,3,207.0,1,4,4,1861.3600000000001,1181.320872921494,-1670.6400000000003,0
28089.0,718,2,29,1488.18,744.09,2,474.0,0,16,0,744.09,598.7638801731447,846.78,1
28123.0,422,2,51,4515.78,2257.89,2,1514.0,0,3,0,2257.89,1032.2203370404982,-1459.7799999999997,2
28132.0,1344,3,37,1853.98,617.9933333333333,3,285.5,4,5,3,617.9933333333333,128.92837132816558,-43.04000000000002,0
28133.0,179,2,28,1943.7,971.85,2,351.0,0,1,0,971.85,1313.9458208008427,-1858.2,1
28145.0,64,2,80,2781.28,1390.64,2,1400.0,3,3,3,1390.64,415.3262389977307,-587.3600000000001,2
28180.0,700,2,11,1093.2199999999998,546.6099999999999,2,907.0,0,11,4,546.6099999999999,71.00766296675303,-100.41999999999996,1
28185.0,234,2,39,1469.5499999999997,734.7749999999999,2,313.0,1,6,0,734.7749999999999,533.406000388072,754.3499999999998,1
28190.0,864,2,46,767.3799999999999,383.68999999999994,2,1032.0,1,5,3,383.68999999999994,52.49560743528927,74.23999999999995,1
28196.0,654,2,72,1975.51,987.755,2,1221.0,1,10,0,987.755,24.996224714944553,35.350000000000136,1
28197.0,203,2,32,2238.3,1119.15,2,828.0,2,0,5,1119.15,196.9292385604535,278.5000000000001,1
28207.0,1261,2,28,1849.16,924.58,2,553.0,3,3,4,924.58,1099.7914610506848,-1555.3400000000001,1
28209.0,232,2,75,4157.24,2078.62,2,1470.0,3,0,0,2078.62,1022.9006696644597,-1446.6000000000001,2
28224.0,1215,2,51,1967.58,983.79,2,841.0,0,2,3,983.79,707.5451873908831,1000.6199999999999,1
28227.0,1310,2,64,4495.24,2247.62,2,264.0,3,12,0,2247.62,137.998959416367,195.1600000000003,2
28255.0,366,2,28,1520.91,760.455,2,401.0,0,0,0,760.455,938.3660539736079,-1327.0500000000002,1
28266.0,738,2,23,556.1,278.05,2,921.0,1,7,3,278.05,38.84844655838891,-54.93999999999997,1
28277.0,1216,2,48,1854.72,927.36,2,31.0,3,14,0,927.36,63.80931593427405,90.24000000000001,1
28283.0,97,2,65,978.1599999999999,489.0799999999999,2,767.0,1,12,1,489.0799999999999,530.6977814161276,750.52,1
28297.0,942,2,37,1746.98,873.49,2,794.0,0,6,6,873.49,415.7646452020662,587.98,1
28308.0,86,2,26,1849.6,924.8,2,119.0,2,4,3,924.8,1225.5009046100292,1733.12,1
28329.0,1633,2,88,1539.0300000000002,769.5150000000001,2,53.0,2,22,5,769.5150000000001,8.25193613644702,-11.669999999999959,1
28355.0,213,2,33,629.09,314.545,2,1247.0,0,20,5,314.545,290.5148210504931,410.85,1
28368.0,402,2,85,1757.7800000000002,878.8900000000001,2,986.0,1,1,6,878.8900000000001,497.3930520222414,-703.4200000000002,1
28380.0,161,2,24,1777.76,888.88,2,439.0,4,3,3,888.88,796.1456670735575,1125.92,1
28414.0,672,3,99,3147.5,1049.1666666666667,3,628.5,4,15,0,1049.1666666666667,896.3273779336059,850.3449999999998,0
28449.0,451,2,33,2975.94,1487.97,2,649.0,1,11,0,1487.97,1672.5479538117881,-2365.34,2
28473.0,94,2,19,1293.56,646.78,2,1409.0,1,7,2,646.78,344.87011932030293,487.71999999999997,1
28476.0,1835,2,48,1403.98,701.99,2,224.0,3,11,0,701.99,429.1996740446106,-606.98,1
28481.0,616,2,46,2377.6400000000003,1188.8200000000002,2,262.0,1,5,5,1188.8200000000002,1289.7344846130154,-1823.96,1
28498.0,1038,2,59,3033.1400000000003,1516.5700000000002,2,631.0,1,3,2,1516.5700000000002,674.6788642013324,954.1400000000001,2
28511.0,470,2,50,1194.68,597.34,2,112.0,3,2,0,597.34,68.77320553820361,-97.25999999999999,1
28527.0,807,2,21,1283.8200000000002,641.9100000000001,2,1024.0,0,21,0,641.9100000000001,771.0999448839301,-1090.5,1
28542.0,96,2,10,151.19,75.595,2,752.0,3,6,0,75.595,67.50748439987969,95.47,1
28547.0,968,2,70,1463.44,731.72,2,905.0,0,6,0,731.72,80.83644722524623,114.32000000000016,1
28556.0,1261,2,42,2435.31,1217.655,2,699.0,3,8,5,1217.655,476.08792470509053,-673.29,1
28561.0,195,2,53,3708.27,1854.135,2,1334.0,1,10,0,1854.135,1456.9440251601982,-2060.4300000000003,2
28572.0,175,3,106,5289.95,1763.3166666666666,3,376.5,0,5,0,1763.3166666666666,1490.7665602076447,-115.2550000000001,0
28583.0,541,2,60,3791.33,1895.665,2,1415.0,1,6,5,1895.665,1228.1101286326077,-1736.8100000000002,2
28595.0,49,2,39,2295.93,1147.965,2,781.0,0,5,0,1147.965,696.3092606378289,984.7299999999999,1
28627.0,102,2,60,4345.95,2172.975,2,1131.0,0,1,0,2172.975,88.56512434361508,125.25,2
28628.0,346,2,27,1473.2399999999998,736.6199999999999,2,1030.0,0,11,0,736.6199999999999,496.64351883418357,702.36,1
28644.0,53,2,46,1573.78,786.89,2,385.0,0,11,5,786.89,834.7961237332144,1180.58,1
28651.0,149,3,53,1946.57,648.8566666666667,3,737.5,0,17,0,648.8566666666667,389.67304812282475,-308.81499999999994,0
28659.0,165,2,36,2050.79,1025.395,2,274.0,0,1,0,1025.395,1159.223786009414,-1639.3899999999999,1
28661.0,596,2,66,3541.34,1770.67,2,536.0,3,7,3,1770.67,742.8156736364682,-1050.5,2
28682.0,1704,2,39,834.36,417.18,2,194.0,1,18,0,417.18,382.4316315369324,540.84,1
28684.0,192,2,83,5141.400000000001,2570.7000000000003,2,1792.0,1,1,2,2570.7000000000003,1338.581421057382,1893.0400000000002,2
28687.0,249,2,66,6141.110000000001,3070.5550000000003,2,667.0,0,0,4,3070.5550000000003,568.8886186680131,804.5300000000002,2
28702.0,160,2,52,1707.56,853.78,2,474.0,0,14,2,853.78,1133.6618758695204,-1603.2399999999998,1
28703.0,244,2,27,2303.0499999999997,1151.5249999999999,2,783.0,5,9,0,1151.5249999999999,1154.175043591742,-1632.25,1
28712.0,527,2,81,3242.5299999999997,1621.2649999999999,2,121.0,0,0,0,1621.2649999999999,1077.7226584098526,-1524.1299999999999,2
28739.0,315,3,19,1252.1100000000001,417.37000000000006,3,862.5,0,3,4,417.37000000000006,310.3617597256466,37.495000000000005,0
28756.0,1961,2,33,1865.43,932.715,2,111.0,3,6,0,932.715,588.2209180656533,-831.8700000000001,1
28757.0,175,3,81,1663.04,554.3466666666667,3,838.5,0,4,0,554.3466666666667,265.52250777162624,189.65999999999997,0
28758.0,1361,2,67,4833.610000000001,2416.8050000000003,2,464.0,1,0,2,2416.8050000000003,1061.558197391928,1501.27,2
28765.0,1201,2,69,4546.85,2273.425,2,279.0,0,10,0,2273.425,294.33319766890025,-416.24999999999955,2
28784.0,194,2,50,3590.5600000000004,1795.2800000000002,2,1079.0,5,4,0,1795.2800000000002,649.1240251292508,918.0000000000002,2
28792.0,1093,2,46,4003.6400000000003,2001.8200000000002,2,247.0,1,8,0,2001.8200000000002,2232.4492452909203,3157.16,2
28808.0,1656,2,49,533.86,266.93,2,33.0,0,9,5,266.93,126.67110878175812,179.14000000000001,1
28823.0,1345,2,47,1688.5300000000002,844.2650000000001,2,157.0,0,6,0,844.2650000000001,914.1264335145331,-1292.77,1
28839.0,916,2,56,2949.67,1474.835,2,465.0,2,14,4,1474.835,868.4756197211296,-1228.21,2
28843.0,977,2,11,592.94,296.47,2,420.0,0,5,0,296.47,5.416437943888992,-7.660000000000025,1
28873.0,120,2,73,5154.18,2577.09,2,1721.0,3,1,2,2577.09,582.6418455620916,-823.98,2
28882.0,1144,2,72,4822.08,2411.04,2,292.0,1,12,6,2411.04,1129.3343823686587,1597.12,2
28902.0,57,3,113,6081.18,2027.0600000000002,3,180.0,0,5,0,2027.0600000000002,402.4781519536185,-335.35,0
28913.0,1222,2,60,2012.37,1006.185,2,667.0,0,12,0,1006.185,722.3873587279888,-1021.61,1
28917.0,716,3,49,2279.84,759.9466666666667,3,231.0,2,14,0,759.9466666666667,1079.9075073974313,986.0199999999999,0
28920.0,578,2,22,1256.82,628.41,2,527.0,0,1,6,628.41,479.2911184238656,-677.8199999999999,1
28924.0,242,2,11,795.82,397.91,2,1732.0,0,9,3,397.91,524.37624679232,-741.58,1
28927.0,513,2,40,3382.5000000000005,1691.2500000000002,2,1415.0,1,20,3,1691.2500000000002,1665.0243376599637,2354.7000000000007,2
28940.0,323,2,65,4263.950000000001,2131.9750000000004,2,165.0,3,4,0,2131.9750000000004,1072.2920783303402,-1516.4500000000003,2
28954.0,1279,2,57,3465.71,1732.855,2,504.0,6,5,0,1732.855,165.32863650922664,233.80999999999995,2
28955.0,424,2,82,3811.78,1905.89,2,1306.0,0,3,2,1905.89,2065.388197167787,2920.9000000000005,2
28965.0,722,2,29,587.6800000000001,293.84000000000003,2,1.0,2,2,3,587.6800000000001,0.0,0.0,1
28971.0,551,2,26,1440.04,720.02,2,641.0,2,5,0,720.02,274.3857153716279,-388.03999999999996,1
28976.0,295,2,49,4652.4400000000005,2326.2200000000003,2,270.0,3,11,4,2326.2200000000003,3188.231339285153,-4508.84,2
28983.0,295,2,38,2472.04,1236.02,2,1261.0,2,2,0,1236.02,1280.5138121863426,1810.92,1
29014.0,578,2,26,802.14,401.07,2,722.0,0,4,1,401.07,214.1260754789103,302.82000000000005,1
29022.0,197,3,86,5287.01,1762.3366666666668,3,795.5,1,3,3,1762.3366666666668,1063.3651845125144,531.1400000000001,0
29030.0,1682,2,40,3475.3599999999997,1737.6799999999998,2,91.0,2,0,2,1737.6799999999998,1144.0422034173387,-1617.9199999999998,2
29069.0,352,2,76,1834.96,917.48,2,42.0,2,1,0,917.48,342.975073146723,-485.03999999999996,1
29088.0,1243,2,42,3215.56,1607.78,2,435.0,0,8,6,1607.78,2205.4236241139706,-3118.94,2
29089.0,1195,2,69,4443.19,2221.595,2,114.0,4,2,0,2221.595,2198.981881337361,-3109.83,2
29096.0,645,3,83,4929.860000000001,1643.2866666666669,3,234.0,0,1,4,1643.2866666666669,874.2397932680332,-344.4,0
29097.0,184,2,51,5035.06,2517.53,2,1298.0,2,4,5,2517.53,1796.4896304181664,-2540.62,2
29127.0,278,2,42,1718.21,859.105,2,155.0,5,10,2,859.105,160.01119351470382,-226.28999999999996,1
29131.0,720,2,15,696.3,348.15,2,603.0,4,8,2,348.15,301.2981994635878,-426.0999999999999,1
29138.0,500,2,85,2261.61,1130.805,2,1112.0,1,9,2,1130.805,976.5498201576816,-1381.0500000000002,2
29146.0,399,2,86,3049.7999999999997,1524.8999999999999,2,674.0,2,7,3,1524.8999999999999,2085.5973089740983,-2949.4799999999996,2
29155.0,298,3,63,2833.0200000000004,944.3400000000001,3,544.0,0,1,0,944.3400000000001,1004.5058918692316,-390.11,0
29158.0,141,2,43,846.4300000000001,423.21500000000003,2,1101.0,1,2,0,423.21500000000003,575.1677268849497,813.4100000000001,1
29191.0,35,3,68,2731.92,910.64,3,791.0,4,4,0,910.64,824.3462748748246,553.99,0
29209.0,1574,2,67,2738.93,1369.465,2,148.0,4,8,0,1369.465,1408.068804444584,1991.31,2
29217.0,366,2,21,1120.44,560.22,2,76.0,2,7,3,560.22,324.2226013096558,458.52000000000004,1
29232.0,1133,2,45,1377.15,688.575,2,721.0,5,11,0,688.575,628.0168877108323,-888.1500000000001,1
29245.0,1065,2,65,3843.1800000000003,1921.5900000000001,2,309.0,2,7,4,1921.5900000000001,2122.9749734276193,3002.34,2
29248.0,671,2,24,2160.7200000000003,1080.3600000000001,2,117.0,0,7,0,1080.3600000000001,544.245947343662,-769.6800000000001,1
29257.0,805,3,66,3252.6400000000003,1084.2133333333334,3,531.5,0,9,3,1084.2133333333334,994.7833487414904,239.01999999999995,0
29269.0,966,2,65,2977.2699999999995,1488.6349999999998,2,1084.0,4,9,2,1488.6349999999998,1052.1395350665234,1487.9499999999998,2
29295.0,1237,2,50,2261.28,1130.64,2,634.0,2,5,2,1130.64,1397.4127052521028,-1976.2400000000002,1
29319.0,102,2,40,3804.7200000000003,1902.3600000000001,2,1893.0,0,8,0,1902.3600000000001,2511.699855317112,3552.08,2
29328.0,1040,2,52,1792.4,896.2,2,310.0,0,12,2,896.2,710.1049139387786,-1004.2400000000002,1
29330.0,787,2,37,2333.7799999999997,1166.8899999999999,2,968.0,1,10,0,1166.8899999999999,942.5591971860441,1332.98,1
29338.0,1740,2,14,532.43,266.215,2,265.0,0,2,0,266.215,251.5390952714905,-355.7299999999999,1
29361.0,4,2,65,3905.98,1952.99,2,1454.0,0,1,6,1952.99,500.6174589444519,707.98,2
29377.0,771,3,104,6026.18,2008.7266666666667,3,575.5,0,1,0,2008.7266666666667,2413.885329760578,1894.4850000000001,0
29381.0,1019,2,38,566.6600000000001,283.33000000000004,2,590.0,0,1,5,283.33000000000004,6.519524522539967,-9.21999999999997,1
29413.0,726,2,38,1559.6399999999999,779.8199999999999,2,1060.0,3,6,0,779.8199999999999,658.2457026065571,930.9,1
29431.0,429,2,24,2217.76,1108.88,2,462.0,2,0,0,1108.88,1314.709496124524,-1859.28,1
29436.0,270,2,36,3273.01,1636.505,2,57.0,0,13,0,1636.505,1343.9200772553404,1900.5900000000001,2
29438.0,712,2,49,3808.08,1904.04,2,877.0,4,3,0,1904.04,1471.8569071754225,-2081.5200000000004,2
29458.0,234,2,76,5676.33,2838.165,2,1521.0,1,7,3,2838.165,72.06125207072095,101.90999999999985,2
29459.0,244,2,37,1295.21,647.605,2,549.0,2,15,2,647.605,767.1896443839684,1084.9699999999998,1
29462.0,266,3,47,2970.93,990.31,3,395.5,4,6,0,990.31,329.9874090022225,-55.59500000000002,0
29465.0,510,2,64,1598.54,799.27,2,1247.0,4,5,0,799.27,324.97213449771345,-459.5799999999999,1
29472.0,81,2,62,4419.09,2209.545,2,1004.0,0,4,5,2209.545,1060.723811390128,1500.0900000000001,2
29480.0,612,2,72,1613.08,806.54,2,685.0,1,11,2,806.54,682.2166224887809,964.7999999999998,1
29484.0,192,2,52,4493.74,2246.87,2,367.0,1,9,0,2246.87,1103.4825584484784,1560.5599999999997,2
29486.0,325,2,43,2798.24,1399.12,2,884.0,1,13,1,1399.12,730.8938533056631,1033.64,1
29493.0,423,2,52,3370.8399999999997,1685.4199999999998,2,173.0,1,12,4,1685.4199999999998,1802.3586167020144,2548.9199999999996,2
29505.0,36,2,13,603.62,301.81,2,1408.0,2,0,5,301.81,245.15392103737602,346.69999999999993,1
29511.0,705,2,25,1617.81,808.905,2,945.0,6,13,4,808.905,816.4749870326708,-1154.67,1
29549.0,32,2,29,1618.11,809.055,2,1912.0,0,10,0,809.055,889.2787012236377,-1257.6299999999999,1
29550.0,322,2,20,1525.75,762.875,2,943.0,4,5,2,762.875,512.334218308713,-724.5500000000001,1
29564.0,1056,2,16,1086.8,543.4,2,600.0,0,6,4,543.4,225.42564184227132,318.79999999999995,1
29594.0,813,2,58,3195.42,1597.71,2,545.0,3,19,6,1597.71,1025.0644164148907,-1449.66,2
29621.0,195,2,57,977.13,488.565,2,1433.0,0,2,3,488.565,253.6604156150501,358.7299999999999,1
29647.0,924,2,37,609.3,304.65,2,748.0,4,17,0,304.65,167.37217510685582,236.7,1
29667.0,1430,2,42,3662.04,1831.02,2,489.0,2,0,3,1831.02,1958.714068157984,2770.04,2
29681.0,468,2,43,2540.12,1270.06,2,742.0,5,14,3,1270.06,1759.9604941020693,2488.96,2
29718.0,401,2,77,3375.79,1687.895,2,1068.0,2,6,0,1687.895,497.2304174625685,-703.1900000000003,2
29722.0,1567,2,42,2846.08,1423.04,2,19.0,0,8,0,2846.08,0.0,0.0,2
29723.0,1709,2,61,2098.0099999999998,1049.0049999999999,2,5.0,3,4,3,2098.0099999999998,0.0,0.0,1
29732.0,829,2,58,4295.84,2147.92,2,470.0,0,6,0,2147.92,944.2986798677631,-1335.4400000000003,2
29744.0,680,2,37,2837.45,1418.725,2,424.0,3,6,4,1418.725,1986.185166607081,-2808.8899999999994,2
29745.0,826,2,68,4236.5199999999995,2118.2599999999998,2,867.0,4,2,4,2118.2599999999998,2678.6619084908793,3788.2,2
29758.0,458,3,118,6960.849999999999,2320.2833333333333,3,756.0,1,4,3,2320.2833333333333,762.5657068301284,249.45999999999992,0
29797.0,78,2,20,1126.22,563.11,2,1333.0,0,5,2,563.11,563.4933939275597,-796.9000000000001,1
29824.0,618,2,12,351.24,175.62,2,926.0,0,0,3,175.62,234.3917558277168,-331.48,1
29831.0,74,2,46,1704.79,852.395,2,1023.0,0,2,0,852.395,251.24211042339215,355.30999999999995,1
29832.0,704,2,30,1015.6399999999999,507.81999999999994,2,515.0,0,1,0,507.81999999999994,538.6739459079118,761.8,1
29843.0,595,2,44,2858.3399999999997,1429.1699999999998,2,288.0,3,2,2,1429.1699999999998,1849.7489131771372,2615.9399999999996,2
29852.0,484,2,36,1823.5600000000002,911.7800000000001,2,751.0,1,16,4,911.7800000000001,1006.170523221586,-1422.94,1
29867.0,303,2,36,2760.0,1380.0,2,1094.0,0,6,0,1380.0,1277.459110891617,1806.6000000000001,2
29873.0,1774,2,42,807.2800000000001,403.64000000000004,2,71.0,0,8,2,403.64000000000004,483.15192144914425,-683.2800000000001,1
29880.0,1221,3,56,1058.54,352.84666666666664,3,144.5,1,6,0,352.84666666666664,459.33766330808675,395.58999999999986,0
29886.0,471,2,47,3686.86,1843.43,2,719.0,2,12,0,1843.43,2402.706416065017,3397.94,2
29908.0,43,2,75,3141.55,1570.775,2,1348.0,3,8,1,1570.775,11.504627329905036,-16.269999999999754,2
29929.0,1529,2,66,5491.530000000001,2745.7650000000003,2,416.0,1,8,1,2745.7650000000003,459.45677321158314,-649.77,2
29938.0,574,3,43,2892.1099999999997,964.0366666666665,3,413.5,3,15,2,964.0366666666665,1230.7474012295672,-118.04000000000002,0
29956.0,16,3,70,2653.8399999999997,884.6133333333332,3,977.5,0,12,0,884.6133333333332,708.8257899747534,-386.59999999999997,0
29961.0,505,3,65,2579.59,859.8633333333333,3,675.5,3,19,2,859.8633333333333,649.7034120530177,49.93999999999994,0
29986.0,271,2,68,2819.3199999999997,1409.6599999999999,2,1052.0,4,18,2,1409.6599999999999,32.4420591208388,45.87999999999988,2
29988.0,13,2,28,1355.6100000000001,677.8050000000001,2,1294.0,5,7,2,677.8050000000001,877.7387185546734,-1241.31,1
29999.0,617,2,41,1701.21,850.605,2,431.0,3,0,3,850.605,321.52852447333504,-454.71000000000004,1
30020.0,149,2,57,3457.66,1728.83,2,964.0,2,6,0,1728.83,1637.928005804895,-2316.38,2
